example_id                                                           | status | run_time        |
./spec/core_ext/symbol_hash_spec.rb[1:10]                            | passed | 0.00008 seconds |
./spec/docstring_parser_spec.rb[1:1:1]                               | passed | 0.00041 seconds |
./spec/docstring_parser_spec.rb[1:1:2]                               | passed | 0.0002 seconds  |
./spec/docstring_parser_spec.rb[1:1:3]                               | passed | 0.00022 seconds |
./spec/docstring_parser_spec.rb[1:1:4]                               | passed | 0.00025 seconds |
./spec/docstring_parser_spec.rb[1:1:5]                               | passed | 0.0004 seconds  |
./spec/docstring_parser_spec.rb[1:1:6]                               | passed | 0.00017 seconds |
./spec/docstring_parser_spec.rb[1:1:7]                               | passed | 0.00037 seconds |
./spec/docstring_parser_spec.rb[1:1:8]                               | passed | 0.00021 seconds |
./spec/docstring_parser_spec.rb[1:2:1]                               | passed | 0.00085 seconds |
./spec/docstring_parser_spec.rb[1:2:2]                               | passed | 0.0003 seconds  |
./spec/docstring_parser_spec.rb[1:2:3]                               | passed | 0.00035 seconds |
./spec/docstring_parser_spec.rb[1:2:4]                               | passed | 0.00044 seconds |
./spec/docstring_parser_spec.rb[1:2:5]                               | passed | 0.00025 seconds |
./spec/docstring_parser_spec.rb[1:2:6]                               | passed | 0.00019 seconds |
./spec/docstring_parser_spec.rb[1:2:7]                               | passed | 0.00022 seconds |
./spec/docstring_parser_spec.rb[1:2:8]                               | passed | 0.00018 seconds |
./spec/docstring_parser_spec.rb[1:2:9]                               | passed | 0.00024 seconds |
./spec/docstring_parser_spec.rb[1:2:10]                              | passed | 0.00018 seconds |
./spec/docstring_parser_spec.rb[1:2:11]                              | passed | 0.00023 seconds |
./spec/docstring_parser_spec.rb[1:2:12]                              | passed | 0.00027 seconds |
./spec/docstring_parser_spec.rb[1:3:1]                               | passed | 0.00016 seconds |
./spec/docstring_parser_spec.rb[1:4:1]                               | passed | 0.0002 seconds  |
./spec/docstring_parser_spec.rb[1:5:1]                               | passed | 0.00031 seconds |
./spec/docstring_parser_spec.rb[1:6:1]                               | passed | 0.00028 seconds |
./spec/docstring_parser_spec.rb[1:7:1]                               | passed | 0.00014 seconds |
./spec/docstring_parser_spec.rb[1:8:1]                               | passed | 0.0001 seconds  |
./spec/docstring_parser_spec.rb[1:8:2]                               | passed | 0.00153 seconds |
./spec/docstring_parser_spec.rb[1:8:3]                               | passed | 0.00354 seconds |
./spec/docstring_parser_spec.rb[1:8:4]                               | passed | 0.0022 seconds  |
./spec/docstring_parser_spec.rb[1:8:5]                               | passed | 0.00353 seconds |
./spec/docstring_parser_spec.rb[1:9:1]                               | passed | 0.00117 seconds |
./spec/docstring_parser_spec.rb[1:9:2]                               | passed | 0.00136 seconds |
./spec/docstring_parser_spec.rb[1:9:3]                               | passed | 0.00137 seconds |
./spec/docstring_spec.rb[1:1:1]                                      | passed | 0.00023 seconds |
./spec/docstring_spec.rb[1:2:1]                                      | passed | 0.00025 seconds |
./spec/docstring_spec.rb[1:2:2]                                      | passed | 0.00076 seconds |
./spec/docstring_spec.rb[1:2:3]                                      | passed | 0.00016 seconds |
./spec/docstring_spec.rb[1:3:1]                                      | passed | 0.0002 seconds  |
./spec/docstring_spec.rb[1:3:2]                                      | passed | 0.00018 seconds |
./spec/docstring_spec.rb[1:4:1]                                      | passed | 0.00028 seconds |
./spec/docstring_spec.rb[1:4:2]                                      | passed | 0.00046 seconds |
./spec/docstring_spec.rb[1:4:3]                                      | passed | 0.00053 seconds |
./spec/docstring_spec.rb[1:4:4]                                      | passed | 0.00109 seconds |
./spec/docstring_spec.rb[1:4:5]                                      | passed | 0.00058 seconds |
./spec/docstring_spec.rb[1:4:6]                                      | passed | 0.00059 seconds |
./spec/docstring_spec.rb[1:4:7]                                      | passed | 0.00072 seconds |
./spec/docstring_spec.rb[1:4:8]                                      | passed | 0.00155 seconds |
./spec/docstring_spec.rb[1:4:9]                                      | passed | 0.00047 seconds |
./spec/docstring_spec.rb[1:4:10]                                     | passed | 0.00047 seconds |
./spec/docstring_spec.rb[1:4:11]                                     | passed | 0.00047 seconds |
./spec/docstring_spec.rb[1:4:12]                                     | passed | 0.00054 seconds |
./spec/docstring_spec.rb[1:5:1]                                      | passed | 0.00163 seconds |
./spec/docstring_spec.rb[1:5:2]                                      | passed | 0.00223 seconds |
./spec/docstring_spec.rb[1:5:3]                                      | passed | 0.0005 seconds  |
./spec/docstring_spec.rb[1:5:4]                                      | passed | 0.00071 seconds |
./spec/docstring_spec.rb[1:5:5]                                      | passed | 0.00059 seconds |
./spec/docstring_spec.rb[1:5:6]                                      | passed | 0.00258 seconds |
./spec/docstring_spec.rb[1:5:7]                                      | passed | 0.00117 seconds |
./spec/docstring_spec.rb[1:5:8]                                      | passed | 0.00406 seconds |
./spec/docstring_spec.rb[1:5:9]                                      | passed | 0.00468 seconds |
./spec/docstring_spec.rb[1:6:1]                                      | passed | 0.00055 seconds |
./spec/docstring_spec.rb[1:6:2]                                      | passed | 0.00034 seconds |
./spec/docstring_spec.rb[1:6:3]                                      | passed | 0.00112 seconds |
./spec/docstring_spec.rb[1:6:4]                                      | passed | 0.00197 seconds |
./spec/docstring_spec.rb[1:6:5]                                      | passed | 0.00065 seconds |
./spec/docstring_spec.rb[1:6:6]                                      | passed | 0.00096 seconds |
./spec/docstring_spec.rb[1:7:1]                                      | passed | 0.00102 seconds |
./spec/docstring_spec.rb[1:8:1]                                      | passed | 0.00123 seconds |
./spec/docstring_spec.rb[1:9:1]                                      | passed | 0.0004 seconds  |
./spec/docstring_spec.rb[1:9:2]                                      | passed | 0.00034 seconds |
./spec/docstring_spec.rb[1:9:3]                                      | passed | 0.00052 seconds |
./spec/docstring_spec.rb[1:9:4]                                      | passed | 0.00034 seconds |
./spec/docstring_spec.rb[1:9:5]                                      | passed | 0.00041 seconds |
./spec/docstring_spec.rb[1:9:6]                                      | passed | 0.00036 seconds |
./spec/docstring_spec.rb[1:9:7]                                      | passed | 0.00025 seconds |
./spec/docstring_spec.rb[1:10:1]                                     | passed | 0.00019 seconds |
./spec/docstring_spec.rb[1:10:2]                                     | passed | 0.00037 seconds |
./spec/docstring_spec.rb[1:10:3]                                     | passed | 0.00036 seconds |
./spec/docstring_spec.rb[1:10:4]                                     | passed | 0.00023 seconds |
./spec/docstring_spec.rb[1:10:5]                                     | passed | 0.00048 seconds |
./spec/docstring_spec.rb[1:11:1]                                     | passed | 0.00246 seconds |
./spec/handlers/alias_handler_spec.rb[1:1]                           | passed | 0.00019 seconds |
./spec/handlers/alias_handler_spec.rb[1:2]                           | passed | 0.00021 seconds |
./spec/handlers/alias_handler_spec.rb[1:3]                           | passed | 0.00012 seconds |
./spec/handlers/alias_handler_spec.rb[1:4]                           | passed | 0.00015 seconds |
./spec/handlers/alias_handler_spec.rb[1:5]                           | passed | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:6]                           | passed | 0.00014 seconds |
./spec/handlers/alias_handler_spec.rb[1:7]                           | passed | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:8]                           | passed | 0.00013 seconds |
./spec/handlers/alias_handler_spec.rb[1:9]                           | passed | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:10]                          | passed | 0.00013 seconds |
./spec/handlers/alias_handler_spec.rb[1:11]                          | passed | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:12]                          | passed | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:13]                          | passed | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:14]                          | passed | 0.00011 seconds |
./spec/handlers/alias_handler_spec.rb[1:15]                          | passed | 0.00009 seconds |
./spec/handlers/alias_handler_spec.rb[1:16]                          | passed | 0.00011 seconds |
./spec/handlers/alias_handler_spec.rb[1:17]                          | passed | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:18]                          | passed | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:19]                          | passed | 0.00013 seconds |
./spec/handlers/alias_handler_spec.rb[1:20]                          | passed | 0.00009 seconds |
./spec/handlers/alias_handler_spec.rb[1:21]                          | passed | 0.00015 seconds |
./spec/handlers/alias_handler_spec.rb[1:22]                          | passed | 0.00048 seconds |
./spec/handlers/alias_handler_spec.rb[1:23]                          | passed | 0.00084 seconds |
./spec/handlers/attribute_handler_spec.rb[1:1]                       | passed | 0.00013 seconds |
./spec/handlers/attribute_handler_spec.rb[1:2]                       | passed | 0.00021 seconds |
./spec/handlers/attribute_handler_spec.rb[1:3]                       | passed | 0.0001 seconds  |
./spec/handlers/attribute_handler_spec.rb[1:4]                       | passed | 0.00019 seconds |
./spec/handlers/attribute_handler_spec.rb[1:5]                       | passed | 0.00014 seconds |
./spec/handlers/attribute_handler_spec.rb[1:6]                       | passed | 0.00014 seconds |
./spec/handlers/attribute_handler_spec.rb[1:7]                       | passed | 0.00015 seconds |
./spec/handlers/attribute_handler_spec.rb[1:8]                       | passed | 0.00012 seconds |
./spec/handlers/attribute_handler_spec.rb[1:9]                       | passed | 0.00016 seconds |
./spec/handlers/attribute_handler_spec.rb[1:10]                      | passed | 0.00022 seconds |
./spec/handlers/attribute_handler_spec.rb[1:11]                      | passed | 0.00071 seconds |
./spec/handlers/attribute_handler_spec.rb[1:12]                      | passed | 0.00048 seconds |
./spec/handlers/attribute_handler_spec.rb[1:13]                      | passed | 0.00012 seconds |
./spec/handlers/attribute_handler_spec.rb[1:14]                      | passed | 0.00008 seconds |
./spec/handlers/attribute_handler_spec.rb[1:15]                      | passed | 0.00007 seconds |
./spec/handlers/base_spec.rb[1:1:1]                                  | passed | 0.00042 seconds |
./spec/handlers/base_spec.rb[1:1:2]                                  | passed | 0.00039 seconds |
./spec/handlers/base_spec.rb[1:1:3]                                  | passed | 0.0004 seconds  |
./spec/handlers/base_spec.rb[1:1:4]                                  | passed | 0.00043 seconds |
./spec/handlers/base_spec.rb[1:2:1]                                  | passed | 0.00024 seconds |
./spec/handlers/base_spec.rb[1:3:1]                                  | passed | 0.002 seconds   |
./spec/handlers/base_spec.rb[1:4:1]                                  | passed | 0.00228 seconds |
./spec/handlers/base_spec.rb[1:5:1]                                  | passed | 0.00021 seconds |
./spec/handlers/base_spec.rb[1:5:2]                                  | passed | 0.00021 seconds |
./spec/handlers/base_spec.rb[1:5:3]                                  | passed | 0.00022 seconds |
./spec/handlers/base_spec.rb[1:6:1:1]                                | passed | 0.00133 seconds |
./spec/handlers/base_spec.rb[1:6:1:2]                                | passed | 0.00153 seconds |
./spec/handlers/base_spec.rb[1:6:1:3]                                | passed | 0.00667 seconds |
./spec/handlers/base_spec.rb[1:6:1:4]                                | passed | 0.0034 seconds  |
./spec/handlers/base_spec.rb[1:6:1:5]                                | passed | 0.00586 seconds |
./spec/handlers/base_spec.rb[1:6:1:6]                                | passed | 0.00627 seconds |
./spec/handlers/base_spec.rb[1:6:2:1]                                | passed | 0.00855 seconds |
./spec/handlers/base_spec.rb[1:6:2:2]                                | passed | 0.00196 seconds |
./spec/handlers/base_spec.rb[1:6:2:3]                                | passed | 0.00178 seconds |
./spec/handlers/base_spec.rb[1:6:2:4]                                | passed | 0.00338 seconds |
./spec/handlers/base_spec.rb[1:6:2:5]                                | passed | 0.00564 seconds |
./spec/handlers/base_spec.rb[1:6:2:6]                                | passed | 0.00988 seconds |
./spec/handlers/c/alias_handler_spec.rb[1:1]                         | passed | 0.00401 seconds |
./spec/handlers/c/alias_handler_spec.rb[1:2]                         | passed | 0.00199 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:1]                     | passed | 0.00171 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:2]                     | passed | 0.00167 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:3]                     | passed | 0.00194 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:4]                     | passed | 0.00182 seconds |
./spec/handlers/c/class_handler_spec.rb[1:1]                         | passed | 0.00205 seconds |
./spec/handlers/c/class_handler_spec.rb[1:2]                         | passed | 0.00195 seconds |
./spec/handlers/c/class_handler_spec.rb[1:3]                         | passed | 0.00213 seconds |
./spec/handlers/c/class_handler_spec.rb[1:4]                         | passed | 0.00137 seconds |
./spec/handlers/c/class_handler_spec.rb[1:5]                         | passed | 0.00133 seconds |
./spec/handlers/c/class_handler_spec.rb[1:6]                         | passed | 0.0011 seconds  |
./spec/handlers/c/class_handler_spec.rb[1:7]                         | passed | 0.00108 seconds |
./spec/handlers/c/class_handler_spec.rb[1:8]                         | passed | 0.00151 seconds |
./spec/handlers/c/class_handler_spec.rb[1:9]                         | passed | 0.00193 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:1]                      | passed | 0.0013 seconds  |
./spec/handlers/c/constant_handler_spec.rb[1:2]                      | passed | 0.00182 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:3]                      | passed | 0.00126 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:4]                      | passed | 0.00124 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:5]                      | passed | 0.00119 seconds |
./spec/handlers/c/init_handler_spec.rb[1:1]                          | passed | 0.00123 seconds |
./spec/handlers/c/init_handler_spec.rb[1:2]                          | passed | 0.00129 seconds |
./spec/handlers/c/init_handler_spec.rb[1:3]                          | passed | 0.00192 seconds |
./spec/handlers/c/init_handler_spec.rb[1:4]                          | passed | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:1]                        | passed | 0.00177 seconds |
./spec/handlers/c/method_handler_spec.rb[1:2]                        | passed | 0.00125 seconds |
./spec/handlers/c/method_handler_spec.rb[1:3]                        | passed | 0.00212 seconds |
./spec/handlers/c/method_handler_spec.rb[1:4]                        | passed | 0.00372 seconds |
./spec/handlers/c/method_handler_spec.rb[1:5]                        | passed | 0.00257 seconds |
./spec/handlers/c/method_handler_spec.rb[1:6]                        | passed | 0.00469 seconds |
./spec/handlers/c/method_handler_spec.rb[1:7]                        | passed | 0.00176 seconds |
./spec/handlers/c/method_handler_spec.rb[1:8]                        | passed | 0.00259 seconds |
./spec/handlers/c/method_handler_spec.rb[1:9]                        | passed | 0.00237 seconds |
./spec/handlers/c/method_handler_spec.rb[1:10]                       | passed | 0.00362 seconds |
./spec/handlers/c/method_handler_spec.rb[1:11]                       | passed | 0.00153 seconds |
./spec/handlers/c/method_handler_spec.rb[1:12]                       | passed | 0.00978 seconds |
./spec/handlers/c/method_handler_spec.rb[1:13]                       | passed | 0.0069 seconds  |
./spec/handlers/c/method_handler_spec.rb[1:14]                       | passed | 0.00275 seconds |
./spec/handlers/c/method_handler_spec.rb[1:15]                       | passed | 0.00473 seconds |
./spec/handlers/c/method_handler_spec.rb[1:16]                       | passed | 0.00428 seconds |
./spec/handlers/c/method_handler_spec.rb[1:17]                       | passed | 0.00247 seconds |
./spec/handlers/c/method_handler_spec.rb[1:18]                       | passed | 0.00328 seconds |
./spec/handlers/c/method_handler_spec.rb[1:19]                       | passed | 0.01569 seconds |
./spec/handlers/c/method_handler_spec.rb[1:20]                       | passed | 0.00241 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:1]                         | passed | 0.00221 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:2]                         | passed | 0.00148 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:3]                         | passed | 0.00168 seconds |
./spec/handlers/c/module_handler_spec.rb[1:1]                        | passed | 0.00105 seconds |
./spec/handlers/c/module_handler_spec.rb[1:2]                        | passed | 0.00219 seconds |
./spec/handlers/c/module_handler_spec.rb[1:3]                        | passed | 0.00128 seconds |
./spec/handlers/c/module_handler_spec.rb[1:4]                        | passed | 0.00117 seconds |
./spec/handlers/c/module_handler_spec.rb[1:5]                        | passed | 0.00203 seconds |
./spec/handlers/c/module_handler_spec.rb[1:6]                        | passed | 0.00301 seconds |
./spec/handlers/c/module_handler_spec.rb[1:7]                        | passed | 0.00081 seconds |
./spec/handlers/c/module_handler_spec.rb[1:8]                        | passed | 0.00094 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:1]              | passed | 0.00121 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:2]              | passed | 0.00128 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:3]              | passed | 0.00122 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:4]              | passed | 0.00123 seconds |
./spec/handlers/c/path_handler_spec.rb[1:1]                          | passed | 0.0017 seconds  |
./spec/handlers/c/path_handler_spec.rb[1:2]                          | passed | 0.00222 seconds |
./spec/handlers/c/path_handler_spec.rb[1:3]                          | passed | 0.00341 seconds |
./spec/handlers/c/struct_handler_spec.rb[1:1]                        | passed | 0.00151 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:1]                 | passed | 0.00019 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:2]                 | passed | 0.00015 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:3]                 | passed | 0.00015 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:4]                 | passed | 0.00015 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:5]                 | passed | 0.00011 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:6]                 | passed | 0.00012 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:7]                 | passed | 0.00015 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:8]                 | passed | 0.00012 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:9]                 | passed | 0.00014 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:10]                | passed | 0.00014 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:11]                | passed | 0.00278 seconds |
./spec/handlers/class_handler_spec.rb[1:1]                           | passed | 0.00019 seconds |
./spec/handlers/class_handler_spec.rb[1:2]                           | passed | 0.00021 seconds |
./spec/handlers/class_handler_spec.rb[1:3]                           | passed | 0.00052 seconds |
./spec/handlers/class_handler_spec.rb[1:4]                           | passed | 0.00034 seconds |
./spec/handlers/class_handler_spec.rb[1:5]                           | passed | 0.00048 seconds |
./spec/handlers/class_handler_spec.rb[1:6]                           | passed | 0.00027 seconds |
./spec/handlers/class_handler_spec.rb[1:7]                           | passed | 0.00039 seconds |
./spec/handlers/class_handler_spec.rb[1:8]                           | passed | 0.00028 seconds |
./spec/handlers/class_handler_spec.rb[1:9]                           | passed | 0.00018 seconds |
./spec/handlers/class_handler_spec.rb[1:10]                          | passed | 0.00079 seconds |
./spec/handlers/class_handler_spec.rb[1:11]                          | passed | 0.00066 seconds |
./spec/handlers/class_handler_spec.rb[1:12]                          | passed | 0.00048 seconds |
./spec/handlers/class_handler_spec.rb[1:13]                          | passed | 0.00055 seconds |
./spec/handlers/class_handler_spec.rb[1:14]                          | passed | 0.00172 seconds |
./spec/handlers/class_handler_spec.rb[1:15]                          | passed | 0.00129 seconds |
./spec/handlers/class_handler_spec.rb[1:16]                          | passed | 0.00177 seconds |
./spec/handlers/class_handler_spec.rb[1:17]                          | passed | 0.00157 seconds |
./spec/handlers/class_handler_spec.rb[1:18]                          | passed | 0.00307 seconds |
./spec/handlers/class_handler_spec.rb[1:19]                          | passed | 0.00223 seconds |
./spec/handlers/class_handler_spec.rb[1:20]                          | passed | 0.00554 seconds |
./spec/handlers/class_handler_spec.rb[1:21]                          | passed | 0.00372 seconds |
./spec/handlers/class_handler_spec.rb[1:22]                          | passed | 0.00444 seconds |
./spec/handlers/class_handler_spec.rb[1:23]                          | passed | 0.00438 seconds |
./spec/handlers/class_handler_spec.rb[1:24]                          | passed | 0.00409 seconds |
./spec/handlers/class_handler_spec.rb[1:25]                          | passed | 0.00026 seconds |
./spec/handlers/class_handler_spec.rb[1:26]                          | passed | 0.00022 seconds |
./spec/handlers/class_handler_spec.rb[1:27]                          | passed | 0.00143 seconds |
./spec/handlers/class_handler_spec.rb[1:28]                          | passed | 0.00155 seconds |
./spec/handlers/class_handler_spec.rb[1:29]                          | passed | 0.00026 seconds |
./spec/handlers/class_handler_spec.rb[1:30]                          | passed | 0.00084 seconds |
./spec/handlers/class_handler_spec.rb[1:31]                          | passed | 0.00109 seconds |
./spec/handlers/class_handler_spec.rb[1:32]                          | passed | 0.00027 seconds |
./spec/handlers/class_handler_spec.rb[1:33]                          | passed | 0.00098 seconds |
./spec/handlers/class_handler_spec.rb[1:34]                          | passed | 0.00029 seconds |
./spec/handlers/class_handler_spec.rb[1:35]                          | passed | 0.00024 seconds |
./spec/handlers/class_handler_spec.rb[1:36]                          | passed | 0.00033 seconds |
./spec/handlers/class_handler_spec.rb[1:37]                          | passed | 0.00072 seconds |
./spec/handlers/class_handler_spec.rb[1:38:1]                        | passed | 0.00023 seconds |
./spec/handlers/class_handler_spec.rb[1:38:2]                        | passed | 0.00024 seconds |
./spec/handlers/class_handler_spec.rb[1:38:3]                        | passed | 0.0002 seconds  |
./spec/handlers/class_handler_spec.rb[1:38:4]                        | passed | 0.00031 seconds |
./spec/handlers/class_handler_spec.rb[1:38:5]                        | passed | 0.00027 seconds |
./spec/handlers/class_handler_spec.rb[1:38:6]                        | passed | 0.00021 seconds |
./spec/handlers/class_handler_spec.rb[1:38:7]                        | passed | 0.00027 seconds |
./spec/handlers/class_handler_spec.rb[1:38:8]                        | passed | 0.00024 seconds |
./spec/handlers/class_handler_spec.rb[1:38:9]                        | passed | 0.00029 seconds |
./spec/handlers/class_handler_spec.rb[1:38:10]                       | passed | 0.00024 seconds |
./spec/handlers/class_handler_spec.rb[1:39:1]                        | passed | 0.00021 seconds |
./spec/handlers/class_handler_spec.rb[1:39:2]                        | passed | 0.00021 seconds |
./spec/handlers/class_handler_spec.rb[1:39:3]                        | passed | 0.00022 seconds |
./spec/handlers/class_handler_spec.rb[1:39:4]                        | passed | 0.00022 seconds |
./spec/handlers/class_handler_spec.rb[1:39:5]                        | passed | 0.00024 seconds |
./spec/handlers/class_handler_spec.rb[1:39:6]                        | passed | 0.00018 seconds |
./spec/handlers/class_handler_spec.rb[1:39:7]                        | passed | 0.00018 seconds |
./spec/handlers/class_handler_spec.rb[1:39:8]                        | passed | 0.00023 seconds |
./spec/handlers/class_handler_spec.rb[1:39:9]                        | passed | 0.00025 seconds |
./spec/handlers/class_handler_spec.rb[1:39:10]                       | passed | 0.00043 seconds |
./spec/handlers/class_handler_spec.rb[1:40]                          | passed | 0.00113 seconds |
./spec/handlers/class_handler_spec.rb[1:41]                          | passed | 0.00023 seconds |
./spec/handlers/class_variable_handler_spec.rb[1:1]                  | passed | 0.00035 seconds |
./spec/handlers/constant_handler_spec.rb[1:1]                        | passed | 0.00027 seconds |
./spec/handlers/constant_handler_spec.rb[1:2]                        | passed | 0.00019 seconds |
./spec/handlers/constant_handler_spec.rb[1:3]                        | passed | 0.00024 seconds |
./spec/handlers/constant_handler_spec.rb[1:4]                        | passed | 0.00086 seconds |
./spec/handlers/constant_handler_spec.rb[1:5]                        | passed | 0.00145 seconds |
./spec/handlers/constant_handler_spec.rb[1:6]                        | passed | 0.0003 seconds  |
./spec/handlers/constant_handler_spec.rb[1:7]                        | passed | 0.0004 seconds  |
./spec/handlers/constant_handler_spec.rb[1:8]                        | passed | 0.00122 seconds |
./spec/handlers/constant_handler_spec.rb[1:9]                        | passed | 0.00191 seconds |
./spec/handlers/constant_handler_spec.rb[1:10]                       | passed | 0.00246 seconds |
./spec/handlers/constant_handler_spec.rb[1:11]                       | passed | 0.00295 seconds |
./spec/handlers/constant_handler_spec.rb[1:12]                       | passed | 0.00337 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:1]             | passed | 0.0025 seconds  |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:2:1]           | passed | 0.00202 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:3:1]           | passed | 0.00187 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:4]             | passed | 0.00208 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:5:1]           | passed | 0.00522 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:1:1]         | passed | 0.00275 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:1:1]       | passed | 0.00456 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:2:1]       | passed | 0.00346 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:3:1]       | passed | 0.00357 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:4:1]       | passed | 0.0052 seconds  |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:3:1]         | passed | 0.00181 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:1:1]         | passed | 0.0021 seconds  |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:1:1]     | passed | 0.00236 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:2:1]     | passed | 0.00246 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:3:1]     | passed | 0.01061 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:1:1]     | passed | 0.00231 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:2:1]     | passed | 0.00265 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:3:1]     | passed | 0.00343 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:1]           | passed | 0.00261 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:2:1:1]       | passed | 0.00242 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:2:2:1]       | passed | 0.00215 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:1]           | passed | 0.00245 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:2:1]         | passed | 0.00247 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:2:2:1]       | passed | 0.00275 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:3:1]         | passed | 0.00254 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:4]           | passed | 0.00256 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:5:1]         | passed | 0.00294 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:5:2:1]       | passed | 0.00271 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:6:1]         | passed | 0.00239 seconds |
./spec/handlers/dsl_handler_spec.rb[1:1]                             | passed | 0.00028 seconds |
./spec/handlers/dsl_handler_spec.rb[1:2]                             | passed | 0.0003 seconds  |
./spec/handlers/dsl_handler_spec.rb[1:3]                             | passed | 0.00045 seconds |
./spec/handlers/dsl_handler_spec.rb[1:4]                             | passed | 0.00018 seconds |
./spec/handlers/dsl_handler_spec.rb[1:5]                             | passed | 0.00019 seconds |
./spec/handlers/dsl_handler_spec.rb[1:6]                             | passed | 0.00019 seconds |
./spec/handlers/dsl_handler_spec.rb[1:7]                             | passed | 0.00014 seconds |
./spec/handlers/dsl_handler_spec.rb[1:8]                             | passed | 0.00014 seconds |
./spec/handlers/dsl_handler_spec.rb[1:9]                             | passed | 0.0002 seconds  |
./spec/handlers/dsl_handler_spec.rb[1:10]                            | passed | 0.00017 seconds |
./spec/handlers/dsl_handler_spec.rb[1:11]                            | passed | 0.00011 seconds |
./spec/handlers/dsl_handler_spec.rb[1:12]                            | passed | 0.00014 seconds |
./spec/handlers/dsl_handler_spec.rb[1:13]                            | passed | 0.00014 seconds |
./spec/handlers/dsl_handler_spec.rb[1:14]                            | passed | 0.00019 seconds |
./spec/handlers/dsl_handler_spec.rb[1:15]                            | passed | 0.00018 seconds |
./spec/handlers/dsl_handler_spec.rb[1:16]                            | passed | 0.00018 seconds |
./spec/handlers/dsl_handler_spec.rb[1:17]                            | passed | 0.00014 seconds |
